,id,semester,sarappd_apdc_code,attendance_status,act_composite,rec_test_plan,fafsa_ind,rec_country_of_orig,rec_eof_location,gender,major,saradap_admt_code,program,first_gen_ind,math_readiness_ind,pckg_group_ind,concentration,housing_interest,hs_name,overall_gpa,major_desc,spraddr_cnty_code,age,saradap_majr_code_conc_1,housing,final_grade,hs_state,hs_county,saradap_styp_code_2,spraddr_stat_code,col_desc,sarappd_apdc_date,rec_completed_date,hous_dep_paid,hs_city,sat_erbw,dchs_ind,sat_math,sat_total,col_state,ethnicity
478,132430,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGWPN,COND,,DELSEA REGIONAL HIGH SCHOOL,3.5,Health Science,11,19,COND,,A,NJ,Gloucester,F,NJ,,2022-05-01,2022-04-14,,FRANKLINVILLE,410.0,,460.0,870,,Caucasian or White
479,132430,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGWPN,COND,,DELSEA REGIONAL HIGH SCHOOL,3.5,Health Science,11,19,COND,,X,NJ,Gloucester,F,NJ,,2022-05-01,2022-04-14,,FRANKLINVILLE,410.0,,460.0,870,,Caucasian or White
480,132425,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,ENSC,EO,ENVL_BS,FGNY: High School diploma or GED,N,UGOFFN,COND,HO,CEDAR CREEK HIGH SCHOOL,3.2,Environmental Science,1,18,COND,,C,NJ,Atlantic,F,NJ,,2022-06-09,2022-05-02,,EGG HARBOR CITY,450.0,,370.0,820,,Caucasian or White
481,132425,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,ENSC,EO,ENVL_BS,FGNY: High School diploma or GED,N,UGOFFN,COND,HO,CEDAR CREEK HIGH SCHOOL,3.2,Environmental Science,1,18,COND,,C+,NJ,Atlantic,F,NJ,,2022-06-09,2022-05-02,,EGG HARBOR CITY,450.0,,370.0,820,,Caucasian or White
482,132425,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,ENSC,EO,ENVL_BS,FGNY: High School diploma or GED,N,UGOFFN,COND,HO,CEDAR CREEK HIGH SCHOOL,3.2,Environmental Science,1,18,COND,,A-,NJ,Atlantic,F,NJ,,2022-06-09,2022-05-02,,EGG HARBOR CITY,450.0,,370.0,820,,Caucasian or White
483,132425,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,ENSC,EO,ENVL_BS,FGNY: High School diploma or GED,N,UGOFFN,COND,HO,CEDAR CREEK HIGH SCHOOL,3.2,Environmental Science,1,18,COND,,A,NJ,Atlantic,F,NJ,,2022-06-09,2022-05-02,,EGG HARBOR CITY,450.0,,370.0,820,,Caucasian or White
484,132425,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,f,ENSC,EO,ENVL_BS,FGNY: High School diploma or GED,N,UGOFFN,COND,HO,CEDAR CREEK HIGH SCHOOL,3.2,Environmental Science,1,18,COND,,X,NJ,Atlantic,F,NJ,,2022-06-09,2022-05-02,,EGG HARBOR CITY,450.0,,370.0,820,,Caucasian or White
485,132420,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOUTN,COND,,,3.93,Health Science,99,29,COND,,A-,,,F,MD,,2022-05-04,2022-04-12,,,,,,0,,Asian
486,132420,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOUTN,COND,,,3.93,Health Science,99,29,COND,,A,,,F,MD,,2022-05-04,2022-04-12,,,,,,0,,Asian
487,132420,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOUTN,COND,,,3.93,Health Science,99,29,COND,,A,,,F,MD,,2022-05-04,2022-04-12,,,,,,0,,Asian
488,132420,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOUTN,COND,,,3.93,Health Science,99,29,COND,,A,,,F,MD,,2022-05-04,2022-04-12,,,,,,0,,Asian
489,132420,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOUTN,COND,,,3.93,Health Science,99,29,COND,,X,,,F,MD,,2022-05-04,2022-04-12,,,,,,0,,Asian
490,132419,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,SADDLEBROOK HIGH SCHOOL,3.08,Health Science,3,18,COND,Y,A,NJ,Bergen,F,NJ,,2022-04-27,2022-04-12,Y,SADDLE BROOK,390.0,,430.0,820,,Caucasian or White
491,132419,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,SADDLEBROOK HIGH SCHOOL,3.08,Health Science,3,18,COND,Y,C+,NJ,Bergen,F,NJ,,2022-04-27,2022-04-12,Y,SADDLE BROOK,390.0,,430.0,820,,Caucasian or White
492,132419,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,SADDLEBROOK HIGH SCHOOL,3.08,Health Science,3,18,COND,Y,P,NJ,Bergen,F,NJ,,2022-04-27,2022-04-12,Y,SADDLE BROOK,390.0,,430.0,820,,Caucasian or White
493,132419,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,SADDLEBROOK HIGH SCHOOL,3.08,Health Science,3,18,COND,Y,B+,NJ,Bergen,F,NJ,,2022-04-27,2022-04-12,Y,SADDLE BROOK,390.0,,430.0,820,,Caucasian or White
494,132419,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,SADDLEBROOK HIGH SCHOOL,3.08,Health Science,3,18,COND,Y,B-,NJ,Bergen,F,NJ,,2022-04-27,2022-04-12,Y,SADDLE BROOK,390.0,,430.0,820,,Caucasian or White
495,132419,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,SADDLEBROOK HIGH SCHOOL,3.08,Health Science,3,18,COND,Y,X,NJ,Bergen,F,NJ,,2022-04-27,2022-04-12,Y,SADDLE BROOK,390.0,,430.0,820,,Caucasian or White
496,132414,fall,IE,ft,23.0,I will submit SAT or ACT scores,Y,,,f,EXSC,FR,EXSC-BS,,N,UGONN,COND,HO,OCEAN CITY HIGH SCHOOL,1.35,Exercise Science,9,19,COND,Y,F,NJ,Cape May,F,NJ,GEORGETOWN UNIVERSITY,2022-04-23,2022-04-13,,OCEAN CITY,,,,0,DC,Caucasian or White
497,132414,fall,IE,ft,23.0,I will submit SAT or ACT scores,Y,,,f,EXSC,FR,EXSC-BS,,N,UGONN,COND,HO,OCEAN CITY HIGH SCHOOL,1.35,Exercise Science,9,19,COND,Y,C-,NJ,Cape May,F,NJ,GEORGETOWN UNIVERSITY,2022-04-23,2022-04-13,,OCEAN CITY,,,,0,DC,Caucasian or White
498,132414,fall,IE,ft,23.0,I will submit SAT or ACT scores,Y,,,f,EXSC,FR,EXSC-BS,,N,UGONN,COND,HO,OCEAN CITY HIGH SCHOOL,1.35,Exercise Science,9,19,COND,Y,D-,NJ,Cape May,F,NJ,GEORGETOWN UNIVERSITY,2022-04-23,2022-04-13,,OCEAN CITY,,,,0,DC,Caucasian or White
499,132414,fall,IE,ft,23.0,I will submit SAT or ACT scores,Y,,,f,EXSC,FR,EXSC-BS,,N,UGONN,COND,HO,OCEAN CITY HIGH SCHOOL,1.35,Exercise Science,9,19,COND,Y,B,NJ,Cape May,F,NJ,GEORGETOWN UNIVERSITY,2022-04-23,2022-04-13,,OCEAN CITY,,,,0,DC,Caucasian or White
500,132396,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,SP,HLTH-BS,,N,UGONN,COND,HO,OCEAN CITY HIGH SCHOOL,2.7,Health Science,9,18,COND,,B-,NJ,Cape May,F,NJ,,2022-07-13,2022-04-25,,OCEAN CITY,,,,0,,Black or African American
501,132396,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,SP,HLTH-BS,,N,UGONN,COND,HO,OCEAN CITY HIGH SCHOOL,2.7,Health Science,9,18,COND,,WI,NJ,Cape May,F,NJ,,2022-07-13,2022-04-25,,OCEAN CITY,,,,0,,Black or African American
502,132396,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,SP,HLTH-BS,,N,UGONN,COND,HO,OCEAN CITY HIGH SCHOOL,2.7,Health Science,9,18,COND,,WI,NJ,Cape May,F,NJ,,2022-07-13,2022-04-25,,OCEAN CITY,,,,0,,Black or African American
503,132396,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,SP,HLTH-BS,,N,UGONN,COND,HO,OCEAN CITY HIGH SCHOOL,2.7,Health Science,9,18,COND,,WI,NJ,Cape May,F,NJ,,2022-07-13,2022-04-25,,OCEAN CITY,,,,0,,Black or African American
504,132388,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENSC,FR,HLTH-BS,FGNY: Some trade school or community college,N,UGONN,COND,HO,AUDUBON JR/SR HIGH SCHOOL,2.5,Health Science,7,18,COND,Y,A-,NJ,Camden,F,NJ,,2022-05-01,2022-04-05,Y,AUDUBON,,,,0,,Caucasian or White
505,132388,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENSC,FR,HLTH-BS,FGNY: Some trade school or community college,N,UGONN,COND,HO,AUDUBON JR/SR HIGH SCHOOL,2.5,Health Science,7,18,COND,Y,D+,NJ,Camden,F,NJ,,2022-05-01,2022-04-05,Y,AUDUBON,,,,0,,Caucasian or White
506,132388,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENSC,FR,HLTH-BS,FGNY: Some trade school or community college,N,UGONN,COND,HO,AUDUBON JR/SR HIGH SCHOOL,2.5,Health Science,7,18,COND,Y,W,NJ,Camden,F,NJ,,2022-05-01,2022-04-05,Y,AUDUBON,,,,0,,Caucasian or White
507,132388,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENSC,FR,HLTH-BS,FGNY: Some trade school or community college,N,UGONN,COND,HO,AUDUBON JR/SR HIGH SCHOOL,2.5,Health Science,7,18,COND,Y,X,NJ,Camden,F,NJ,,2022-05-01,2022-04-05,Y,AUDUBON,,,,0,,Caucasian or White
508,132386,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,EXSC,SP,EXSC-BS,,N,UGWPN,COND,,PLEASANTVILLE HS,0.33,Exercise Science,1,18,COND,,D,NJ,Atlantic,F,NJ,,2022-05-01,2022-04-05,,PLEASANTVILLE,,,,0,,Hispanic or Latino
509,132386,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,EXSC,SP,EXSC-BS,,N,UGWPN,COND,,PLEASANTVILLE HS,0.33,Exercise Science,1,18,COND,,F,NJ,Atlantic,F,NJ,,2022-05-01,2022-04-05,,PLEASANTVILLE,,,,0,,Hispanic or Latino
510,132386,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,EXSC,SP,EXSC-BS,,N,UGWPN,COND,,PLEASANTVILLE HS,0.33,Exercise Science,1,18,COND,,F,NJ,Atlantic,F,NJ,,2022-05-01,2022-04-05,,PLEASANTVILLE,,,,0,,Hispanic or Latino
511,132386,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,EXSC,SP,EXSC-BS,,N,UGWPN,COND,,PLEASANTVILLE HS,0.33,Exercise Science,1,18,COND,,W,NJ,Atlantic,F,NJ,,2022-05-01,2022-04-05,,PLEASANTVILLE,,,,0,,Hispanic or Latino
512,132381,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,N,UGWPN,COND,,SOUTHERN REGIONAL HIGH SCHOOL,1.57,Computer Science,29,18,COND,,C,NJ,Ocean,F,NJ,,2022-04-11,2022-04-04,,MANAHAWKIN,,,,0,,Caucasian or White
513,132381,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,N,UGWPN,COND,,SOUTHERN REGIONAL HIGH SCHOOL,1.57,Computer Science,29,18,COND,,B-,NJ,Ocean,F,NJ,,2022-04-11,2022-04-04,,MANAHAWKIN,,,,0,,Caucasian or White
514,132381,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,N,UGWPN,COND,,SOUTHERN REGIONAL HIGH SCHOOL,1.57,Computer Science,29,18,COND,,F,NJ,Ocean,F,NJ,,2022-04-11,2022-04-04,,MANAHAWKIN,,,,0,,Caucasian or White
515,132381,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,N,UGWPN,COND,,SOUTHERN REGIONAL HIGH SCHOOL,1.57,Computer Science,29,18,COND,,X,NJ,Ocean,F,NJ,,2022-04-11,2022-04-04,,MANAHAWKIN,,,,0,,Caucasian or White
516,132359,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGWPN,COND,,ATLANTIC COUNTY INST OF TECH,1.77,Biology,1,18,COND,,C,NJ,Atlantic,F,NJ,,2022-05-09,2022-04-08,,MAYS LANDING,,,450.0,0,,Asian
517,132359,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGWPN,COND,,ATLANTIC COUNTY INST OF TECH,1.77,Biology,1,18,COND,,D,NJ,Atlantic,F,NJ,,2022-05-09,2022-04-08,,MAYS LANDING,,,450.0,0,,Asian
518,132359,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGWPN,COND,,ATLANTIC COUNTY INST OF TECH,1.77,Biology,1,18,COND,,W,NJ,Atlantic,F,NJ,,2022-05-09,2022-04-08,,MAYS LANDING,,,450.0,0,,Asian
519,132359,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGWPN,COND,,ATLANTIC COUNTY INST OF TECH,1.77,Biology,1,18,COND,,C+,NJ,Atlantic,F,NJ,,2022-05-09,2022-04-08,,MAYS LANDING,,,450.0,0,,Asian
520,132359,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGWPN,COND,,ATLANTIC COUNTY INST OF TECH,1.77,Biology,1,18,COND,,X,NJ,Atlantic,F,NJ,,2022-05-09,2022-04-08,,MAYS LANDING,,,450.0,0,,Asian
521,132358,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,1.1,Biology,11,18,COND,Y,D,NJ,Cumberland,F,NJ,,2022-07-28,2022-07-19,Y,MILLVILLE,,,,0,,Hispanic or Latino
522,132358,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,1.1,Biology,11,18,COND,Y,D,NJ,Cumberland,F,NJ,,2022-07-28,2022-07-19,Y,MILLVILLE,,,,0,,Hispanic or Latino
523,132358,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,1.1,Biology,11,18,COND,Y,D+,NJ,Cumberland,F,NJ,,2022-07-28,2022-07-19,Y,MILLVILLE,,,,0,,Hispanic or Latino
524,132358,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,1.1,Biology,11,18,COND,Y,W,NJ,Cumberland,F,NJ,,2022-07-28,2022-07-19,Y,MILLVILLE,,,,0,,Hispanic or Latino
525,132358,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,BIOL,FR,BIOL-BS,FGNY: High School diploma or GED,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,1.1,Biology,11,18,COND,Y,X,NJ,Cumberland,F,NJ,,2022-07-28,2022-07-19,Y,MILLVILLE,,,,0,,Hispanic or Latino
526,132345,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOFFN,COND,,ATLANTIC COUNTY INST OF TECH,3.0,Health Science,1,18,COND,,B,NJ,Atlantic,F,NJ,,2022-04-29,2022-03-28,,MAYS LANDING,,,,0,,Caucasian or White
527,132345,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOFFN,COND,,ATLANTIC COUNTY INST OF TECH,3.0,Health Science,1,18,COND,,A,NJ,Atlantic,F,NJ,,2022-04-29,2022-03-28,,MAYS LANDING,,,,0,,Caucasian or White
528,132345,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOFFN,COND,,ATLANTIC COUNTY INST OF TECH,3.0,Health Science,1,18,COND,,C,NJ,Atlantic,F,NJ,,2022-04-29,2022-03-28,,MAYS LANDING,,,,0,,Caucasian or White
529,132345,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOFFN,COND,,ATLANTIC COUNTY INST OF TECH,3.0,Health Science,1,18,COND,,B,NJ,Atlantic,F,NJ,,2022-04-29,2022-03-28,,MAYS LANDING,,,,0,,Caucasian or White
530,132345,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNY: High School diploma or GED,N,UGOFFN,COND,,ATLANTIC COUNTY INST OF TECH,3.0,Health Science,1,18,COND,,X,NJ,Atlantic,F,NJ,,2022-04-29,2022-03-28,,MAYS LANDING,,,,0,,Caucasian or White
531,132337,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNY: Some college,Y,UGWPN,COND,,PERFORMING ARTS ACAD,2.0,Health Science,29,18,COND,,F,NJ,Ocean,F,NJ,,2022-04-20,2022-03-25,,TOMS RIVER,,,,0,,Hispanic or Latino
532,132337,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNY: Some college,Y,UGWPN,COND,,PERFORMING ARTS ACAD,2.0,Health Science,29,18,COND,,B,NJ,Ocean,F,NJ,,2022-04-20,2022-03-25,,TOMS RIVER,,,,0,,Hispanic or Latino
533,132337,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNY: Some college,Y,UGWPN,COND,,PERFORMING ARTS ACAD,2.0,Health Science,29,18,COND,,W,NJ,Ocean,F,NJ,,2022-04-20,2022-03-25,,TOMS RIVER,,,,0,,Hispanic or Latino
534,132337,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,FGNY: Some college,Y,UGWPN,COND,,PERFORMING ARTS ACAD,2.0,Health Science,29,18,COND,,B,NJ,Ocean,F,NJ,,2022-04-20,2022-03-25,,TOMS RIVER,,,,0,,Hispanic or Latino
535,132333,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,LACEY TOWNSHIP HIGH SCHOOL,3.35,Health Science,29,18,COND,Y,A-,NJ,Ocean,F,NJ,,2022-04-28,2022-03-29,Y,LANOKA HARBOR,450.0,,470.0,920,,Caucasian or White
536,132333,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,LACEY TOWNSHIP HIGH SCHOOL,3.35,Health Science,29,18,COND,Y,A-,NJ,Ocean,F,NJ,,2022-04-28,2022-03-29,Y,LANOKA HARBOR,450.0,,470.0,920,,Caucasian or White
537,132333,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,LACEY TOWNSHIP HIGH SCHOOL,3.35,Health Science,29,18,COND,Y,A,NJ,Ocean,F,NJ,,2022-04-28,2022-03-29,Y,LANOKA HARBOR,450.0,,470.0,920,,Caucasian or White
538,132333,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,LACEY TOWNSHIP HIGH SCHOOL,3.35,Health Science,29,18,COND,Y,C,NJ,Ocean,F,NJ,,2022-04-28,2022-03-29,Y,LANOKA HARBOR,450.0,,470.0,920,,Caucasian or White
539,132332,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,SSTB,FR,SUST-BA,,N,UGONN,COND,HO,TRITON REGIONAL HIGH SCHOOL,3.85,Sustainability,7,18,COND,Y,A,NJ,Camden,F,NJ,,2022-06-01,2022-03-24,Y,RUNNEMEDE,,,,0,,Caucasian or White
540,132332,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,SSTB,FR,SUST-BA,,N,UGONN,COND,HO,TRITON REGIONAL HIGH SCHOOL,3.85,Sustainability,7,18,COND,Y,A-,NJ,Camden,F,NJ,,2022-06-01,2022-03-24,Y,RUNNEMEDE,,,,0,,Caucasian or White
541,132332,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,SSTB,FR,SUST-BA,,N,UGONN,COND,HO,TRITON REGIONAL HIGH SCHOOL,3.85,Sustainability,7,18,COND,Y,A,NJ,Camden,F,NJ,,2022-06-01,2022-03-24,Y,RUNNEMEDE,,,,0,,Caucasian or White
542,132332,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,SSTB,FR,SUST-BA,,N,UGONN,COND,HO,TRITON REGIONAL HIGH SCHOOL,3.85,Sustainability,7,18,COND,Y,A-,NJ,Camden,F,NJ,,2022-06-01,2022-03-24,Y,RUNNEMEDE,,,,0,,Caucasian or White
543,132332,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,SSTB,FR,SUST-BA,,N,UGONN,COND,HO,TRITON REGIONAL HIGH SCHOOL,3.85,Sustainability,7,18,COND,Y,X,NJ,Camden,F,NJ,,2022-06-01,2022-03-24,Y,RUNNEMEDE,,,,0,,Caucasian or White
544,132328,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,Y,UGWPN,GENE,,PLEASANTVILLE HS,3.47,Computer Science,1,18,COND,,B,NJ,Atlantic,F,NJ,ATLANTIC CAPE COMMUNITY COL,2022-04-30,2022-03-24,,PLEASANTVILLE,,,,0,NJ,Hispanic or Latino
545,132328,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,Y,UGWPN,GENE,,PLEASANTVILLE HS,3.47,Computer Science,1,18,COND,,B,NJ,Atlantic,F,NJ,ATLANTIC CAPE COMMUNITY COL,2022-04-30,2022-03-24,,PLEASANTVILLE,,,,0,NJ,Hispanic or Latino
546,132328,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,Y,UGWPN,GENE,,PLEASANTVILLE HS,3.47,Computer Science,1,18,COND,,A,NJ,Atlantic,F,NJ,ATLANTIC CAPE COMMUNITY COL,2022-04-30,2022-03-24,,PLEASANTVILLE,,,,0,NJ,Hispanic or Latino
547,132328,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,,Y,UGWPN,GENE,,PLEASANTVILLE HS,3.47,Computer Science,1,18,COND,,A,NJ,Atlantic,F,NJ,ATLANTIC CAPE COMMUNITY COL,2022-04-30,2022-03-24,,PLEASANTVILLE,,,,0,NJ,Hispanic or Latino
548,132327,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,SP,HLTH-BS,,N,UGONN,COND,HO,OVERBROOK SR. HIGH SCHOOL,0.0,Health Science,7,18,COND,,F,NJ,Camden,F,NJ,,2022-08-08,2022-03-24,,PINE HILL,,,,0,,Caucasian or White
549,132327,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,SP,HLTH-BS,,N,UGONN,COND,HO,OVERBROOK SR. HIGH SCHOOL,0.0,Health Science,7,18,COND,,F,NJ,Camden,F,NJ,,2022-08-08,2022-03-24,,PINE HILL,,,,0,,Caucasian or White
550,132327,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,SP,HLTH-BS,,N,UGONN,COND,HO,OVERBROOK SR. HIGH SCHOOL,0.0,Health Science,7,18,COND,,F,NJ,Camden,F,NJ,,2022-08-08,2022-03-24,,PINE HILL,,,,0,,Caucasian or White
551,132327,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,SP,HLTH-BS,,N,UGONN,COND,HO,OVERBROOK SR. HIGH SCHOOL,0.0,Health Science,7,18,COND,,F,NJ,Camden,F,NJ,,2022-08-08,2022-03-24,,PINE HILL,,,,0,,Caucasian or White
552,132314,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BA,,N,UGONN,COND,HO,EGG HARBOR TOWNSHIP HS,0.0,Biology,1,18,COND,,F,NJ,Atlantic,F,NJ,,2022-06-14,2022-03-23,,EGG HARBOR TOWNSHIP,,,,0,,Hispanic or Latino
553,132314,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BA,,N,UGONN,COND,HO,EGG HARBOR TOWNSHIP HS,0.0,Biology,1,18,COND,,F,NJ,Atlantic,F,NJ,,2022-06-14,2022-03-23,,EGG HARBOR TOWNSHIP,,,,0,,Hispanic or Latino
554,132314,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BA,,N,UGONN,COND,HO,EGG HARBOR TOWNSHIP HS,0.0,Biology,1,18,COND,,F,NJ,Atlantic,F,NJ,,2022-06-14,2022-03-23,,EGG HARBOR TOWNSHIP,,,,0,,Hispanic or Latino
555,132314,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BA,,N,UGONN,COND,HO,EGG HARBOR TOWNSHIP HS,0.0,Biology,1,18,COND,,F,NJ,Atlantic,F,NJ,,2022-06-14,2022-03-23,,EGG HARBOR TOWNSHIP,,,,0,,Hispanic or Latino
556,132314,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BA,,N,UGONN,COND,HO,EGG HARBOR TOWNSHIP HS,0.0,Biology,1,18,COND,,X,NJ,Atlantic,F,NJ,,2022-06-14,2022-03-23,,EGG HARBOR TOWNSHIP,,,,0,,Hispanic or Latino
557,132312,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Atlantic City 1 - Verified,f,HLSC,EO,HLTH-BS,,N,UGONN,COND,HO,FREEDOM PREP CHARTER HS,2.33,Health Science,7,18,COND,Y,D+,NJ,Camden,F,NJ,,2022-05-01,2022-03-22,,Camden,,,,0,,Black or African American
