,id,semester,sat_math,rec_eof_location,math_readiness_ind,final_grade,concentration,program,housing,saradap_majr_code_conc_1,col_state,fafsa_ind,gender,overall_gpa,hs_county,act_composite,hs_city,major,spraddr_stat_code,sarappd_apdc_date,major_desc,age,dchs_ind,spraddr_cnty_code,hs_state,rec_test_plan,pckg_group_ind,saradap_admt_code,housing_interest,saradap_styp_code_2,attendance_status,hous_dep_paid,rec_completed_date,hs_name,sat_total,sarappd_apdc_code,sat_erbw,rec_country_of_orig,col_desc,ethnicity,first_gen_ind
460,132499,fall,530.0,,N,D+,COND,BIOL-BS,Y,COND,,Y,f,1.87,Camden,,ATCO,BIOL,NJ,2022-05-24,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-05-04,WINSLOW TWP. HIGH SCHOOL,1100,IE,570.0,,,Hispanic or Latino,
461,132499,fall,530.0,,N,B,COND,BIOL-BS,Y,COND,,Y,f,1.87,Camden,,ATCO,BIOL,NJ,2022-05-24,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-05-04,WINSLOW TWP. HIGH SCHOOL,1100,IE,570.0,,,Hispanic or Latino,
462,132499,fall,530.0,,N,D+,COND,BIOL-BS,Y,COND,,Y,f,1.87,Camden,,ATCO,BIOL,NJ,2022-05-24,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-05-04,WINSLOW TWP. HIGH SCHOOL,1100,IE,570.0,,,Hispanic or Latino,
463,132495,fall,,,Y,A,GENE,ENVL_BS,Y,COND,,Y,f,3.83,Monmouth,,FREEHOLD,ENSC,NJ,2022-05-15,Environmental Science,18,,23,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-05-04,FREEHOLD TWP. HIGH SCHOOL,0,IE,,,,Caucasian or White,
464,132495,fall,,,Y,A,GENE,ENVL_BS,Y,COND,,Y,f,3.83,Monmouth,,FREEHOLD,ENSC,NJ,2022-05-15,Environmental Science,18,,23,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-05-04,FREEHOLD TWP. HIGH SCHOOL,0,IE,,,,Caucasian or White,
465,132495,fall,,,Y,B+,GENE,ENVL_BS,Y,COND,,Y,f,3.83,Monmouth,,FREEHOLD,ENSC,NJ,2022-05-15,Environmental Science,18,,23,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-05-04,FREEHOLD TWP. HIGH SCHOOL,0,IE,,,,Caucasian or White,
466,132495,fall,,,Y,A,GENE,ENVL_BS,Y,COND,,Y,f,3.83,Monmouth,,FREEHOLD,ENSC,NJ,2022-05-15,Environmental Science,18,,23,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-05-04,FREEHOLD TWP. HIGH SCHOOL,0,IE,,,,Caucasian or White,
467,132486,fall,,,N,B-,COND,HLTH-BS,Y,COND,,Y,f,1.9,Camden,,CAMDEN,HLSC,NJ,2022-07-07,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,SP,,F,ft,,2022-04-28,WOODROW WILSON HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
468,132486,fall,,,N,D,COND,HLTH-BS,Y,COND,,Y,f,1.9,Camden,,CAMDEN,HLSC,NJ,2022-07-07,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,SP,,F,ft,,2022-04-28,WOODROW WILSON HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
469,132486,fall,,,N,W,COND,HLTH-BS,Y,COND,,Y,f,1.9,Camden,,CAMDEN,HLSC,NJ,2022-07-07,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,SP,,F,ft,,2022-04-28,WOODROW WILSON HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
470,132486,fall,,,N,C,COND,HLTH-BS,Y,COND,,Y,f,1.9,Camden,,CAMDEN,HLSC,NJ,2022-07-07,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,SP,,F,ft,,2022-04-28,WOODROW WILSON HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
471,132431,fall,,,N,B-,COND,BCMB,,COND,,Y,m,1.23,Atlantic,,ATLANTIC CITY,BCMB,NJ,2022-04-27,Biochemistry Molecular Biology,19,,1,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-13,ATLANTIC CITY HS,0,IE,,,,Asian,
472,132431,fall,,,N,D,COND,BCMB,,COND,,Y,m,1.23,Atlantic,,ATLANTIC CITY,BCMB,NJ,2022-04-27,Biochemistry Molecular Biology,19,,1,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-13,ATLANTIC CITY HS,0,IE,,,,Asian,
473,132431,fall,,,N,F,COND,BCMB,,COND,,Y,m,1.23,Atlantic,,ATLANTIC CITY,BCMB,NJ,2022-04-27,Biochemistry Molecular Biology,19,,1,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-13,ATLANTIC CITY HS,0,IE,,,,Asian,
474,132431,fall,,,N,X,COND,BCMB,,COND,,Y,m,1.23,Atlantic,,ATLANTIC CITY,BCMB,NJ,2022-04-27,Biochemistry Molecular Biology,19,,1,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-13,ATLANTIC CITY HS,0,IE,,,,Asian,
475,132430,fall,460.0,,N,B,COND,HLTH-BS,,COND,,Y,f,3.5,Gloucester,,FRANKLINVILLE,HLSC,NJ,2022-05-01,Health Science,19,,11,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-14,DELSEA REGIONAL HIGH SCHOOL,870,IE,410.0,,,Caucasian or White,
476,132430,fall,460.0,,N,B,COND,HLTH-BS,,COND,,Y,f,3.5,Gloucester,,FRANKLINVILLE,HLSC,NJ,2022-05-01,Health Science,19,,11,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-14,DELSEA REGIONAL HIGH SCHOOL,870,IE,410.0,,,Caucasian or White,
477,132430,fall,460.0,,N,A,COND,HLTH-BS,,COND,,Y,f,3.5,Gloucester,,FRANKLINVILLE,HLSC,NJ,2022-05-01,Health Science,19,,11,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-14,DELSEA REGIONAL HIGH SCHOOL,870,IE,410.0,,,Caucasian or White,
478,132430,fall,460.0,,N,A,COND,HLTH-BS,,COND,,Y,f,3.5,Gloucester,,FRANKLINVILLE,HLSC,NJ,2022-05-01,Health Science,19,,11,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-14,DELSEA REGIONAL HIGH SCHOOL,870,IE,410.0,,,Caucasian or White,
479,132430,fall,460.0,,N,X,COND,HLTH-BS,,COND,,Y,f,3.5,Gloucester,,FRANKLINVILLE,HLSC,NJ,2022-05-01,Health Science,19,,11,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-14,DELSEA REGIONAL HIGH SCHOOL,870,IE,410.0,,,Caucasian or White,
480,132425,fall,370.0,Main Campus - Verified,N,C,COND,ENVL_BS,,COND,,Y,f,3.2,Atlantic,,EGG HARBOR CITY,ENSC,NJ,2022-06-09,Environmental Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,EO,HO,F,ft,,2022-05-02,CEDAR CREEK HIGH SCHOOL,820,IE,450.0,,,Caucasian or White,FGNY: High School diploma or GED
481,132425,fall,370.0,Main Campus - Verified,N,C+,COND,ENVL_BS,,COND,,Y,f,3.2,Atlantic,,EGG HARBOR CITY,ENSC,NJ,2022-06-09,Environmental Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,EO,HO,F,ft,,2022-05-02,CEDAR CREEK HIGH SCHOOL,820,IE,450.0,,,Caucasian or White,FGNY: High School diploma or GED
482,132425,fall,370.0,Main Campus - Verified,N,A-,COND,ENVL_BS,,COND,,Y,f,3.2,Atlantic,,EGG HARBOR CITY,ENSC,NJ,2022-06-09,Environmental Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,EO,HO,F,ft,,2022-05-02,CEDAR CREEK HIGH SCHOOL,820,IE,450.0,,,Caucasian or White,FGNY: High School diploma or GED
483,132425,fall,370.0,Main Campus - Verified,N,A,COND,ENVL_BS,,COND,,Y,f,3.2,Atlantic,,EGG HARBOR CITY,ENSC,NJ,2022-06-09,Environmental Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,EO,HO,F,ft,,2022-05-02,CEDAR CREEK HIGH SCHOOL,820,IE,450.0,,,Caucasian or White,FGNY: High School diploma or GED
484,132425,fall,370.0,Main Campus - Verified,N,X,COND,ENVL_BS,,COND,,Y,f,3.2,Atlantic,,EGG HARBOR CITY,ENSC,NJ,2022-06-09,Environmental Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,EO,HO,F,ft,,2022-05-02,CEDAR CREEK HIGH SCHOOL,820,IE,450.0,,,Caucasian or White,FGNY: High School diploma or GED
485,132420,fall,,,N,A-,COND,HLTH-BS,,COND,,Y,m,3.93,,,,HLSC,MD,2022-05-04,Health Science,29,,99,,I will NOT submit SAT or ACT scores,UGOUTN,FR,,F,ft,,2022-04-12,,0,IE,,,,Asian,FGNY: High School diploma or GED
486,132420,fall,,,N,A,COND,HLTH-BS,,COND,,Y,m,3.93,,,,HLSC,MD,2022-05-04,Health Science,29,,99,,I will NOT submit SAT or ACT scores,UGOUTN,FR,,F,ft,,2022-04-12,,0,IE,,,,Asian,FGNY: High School diploma or GED
487,132420,fall,,,N,A,COND,HLTH-BS,,COND,,Y,m,3.93,,,,HLSC,MD,2022-05-04,Health Science,29,,99,,I will NOT submit SAT or ACT scores,UGOUTN,FR,,F,ft,,2022-04-12,,0,IE,,,,Asian,FGNY: High School diploma or GED
488,132420,fall,,,N,A,COND,HLTH-BS,,COND,,Y,m,3.93,,,,HLSC,MD,2022-05-04,Health Science,29,,99,,I will NOT submit SAT or ACT scores,UGOUTN,FR,,F,ft,,2022-04-12,,0,IE,,,,Asian,FGNY: High School diploma or GED
489,132420,fall,,,N,X,COND,HLTH-BS,,COND,,Y,m,3.93,,,,HLSC,MD,2022-05-04,Health Science,29,,99,,I will NOT submit SAT or ACT scores,UGOUTN,FR,,F,ft,,2022-04-12,,0,IE,,,,Asian,FGNY: High School diploma or GED
490,132419,fall,430.0,,N,A,COND,HLTH-BS,Y,COND,,Y,f,3.08,Bergen,,SADDLE BROOK,HLSC,NJ,2022-04-27,Health Science,18,,3,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-12,SADDLEBROOK HIGH SCHOOL,820,IE,390.0,,,Caucasian or White,
491,132419,fall,430.0,,N,C+,COND,HLTH-BS,Y,COND,,Y,f,3.08,Bergen,,SADDLE BROOK,HLSC,NJ,2022-04-27,Health Science,18,,3,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-12,SADDLEBROOK HIGH SCHOOL,820,IE,390.0,,,Caucasian or White,
492,132419,fall,430.0,,N,P,COND,HLTH-BS,Y,COND,,Y,f,3.08,Bergen,,SADDLE BROOK,HLSC,NJ,2022-04-27,Health Science,18,,3,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-12,SADDLEBROOK HIGH SCHOOL,820,IE,390.0,,,Caucasian or White,
493,132419,fall,430.0,,N,B+,COND,HLTH-BS,Y,COND,,Y,f,3.08,Bergen,,SADDLE BROOK,HLSC,NJ,2022-04-27,Health Science,18,,3,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-12,SADDLEBROOK HIGH SCHOOL,820,IE,390.0,,,Caucasian or White,
494,132419,fall,430.0,,N,B-,COND,HLTH-BS,Y,COND,,Y,f,3.08,Bergen,,SADDLE BROOK,HLSC,NJ,2022-04-27,Health Science,18,,3,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-12,SADDLEBROOK HIGH SCHOOL,820,IE,390.0,,,Caucasian or White,
495,132419,fall,430.0,,N,X,COND,HLTH-BS,Y,COND,,Y,f,3.08,Bergen,,SADDLE BROOK,HLSC,NJ,2022-04-27,Health Science,18,,3,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-12,SADDLEBROOK HIGH SCHOOL,820,IE,390.0,,,Caucasian or White,
496,132414,fall,,,N,F,COND,EXSC-BS,Y,COND,DC,Y,f,1.35,Cape May,23.0,OCEAN CITY,EXSC,NJ,2022-04-23,Exercise Science,19,,9,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-04-13,OCEAN CITY HIGH SCHOOL,0,IE,,,GEORGETOWN UNIVERSITY,Caucasian or White,
497,132414,fall,,,N,C-,COND,EXSC-BS,Y,COND,DC,Y,f,1.35,Cape May,23.0,OCEAN CITY,EXSC,NJ,2022-04-23,Exercise Science,19,,9,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-04-13,OCEAN CITY HIGH SCHOOL,0,IE,,,GEORGETOWN UNIVERSITY,Caucasian or White,
498,132414,fall,,,N,D-,COND,EXSC-BS,Y,COND,DC,Y,f,1.35,Cape May,23.0,OCEAN CITY,EXSC,NJ,2022-04-23,Exercise Science,19,,9,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-04-13,OCEAN CITY HIGH SCHOOL,0,IE,,,GEORGETOWN UNIVERSITY,Caucasian or White,
499,132414,fall,,,N,B,COND,EXSC-BS,Y,COND,DC,Y,f,1.35,Cape May,23.0,OCEAN CITY,EXSC,NJ,2022-04-23,Exercise Science,19,,9,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-04-13,OCEAN CITY HIGH SCHOOL,0,IE,,,GEORGETOWN UNIVERSITY,Caucasian or White,
500,132396,fall,,,N,B-,COND,HLTH-BS,,COND,,Y,f,2.7,Cape May,,OCEAN CITY,HLSC,NJ,2022-07-13,Health Science,18,,9,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,ft,,2022-04-25,OCEAN CITY HIGH SCHOOL,0,IE,,,,Black or African American,
501,132396,fall,,,N,WI,COND,HLTH-BS,,COND,,Y,f,2.7,Cape May,,OCEAN CITY,HLSC,NJ,2022-07-13,Health Science,18,,9,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,ft,,2022-04-25,OCEAN CITY HIGH SCHOOL,0,IE,,,,Black or African American,
502,132396,fall,,,N,WI,COND,HLTH-BS,,COND,,Y,f,2.7,Cape May,,OCEAN CITY,HLSC,NJ,2022-07-13,Health Science,18,,9,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,ft,,2022-04-25,OCEAN CITY HIGH SCHOOL,0,IE,,,,Black or African American,
503,132396,fall,,,N,WI,COND,HLTH-BS,,COND,,Y,f,2.7,Cape May,,OCEAN CITY,HLSC,NJ,2022-07-13,Health Science,18,,9,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,ft,,2022-04-25,OCEAN CITY HIGH SCHOOL,0,IE,,,,Black or African American,
504,132388,fall,,,N,A-,COND,HLTH-BS,Y,COND,,Y,f,2.5,Camden,,AUDUBON,ENSC,NJ,2022-05-01,Health Science,18,,7,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-05,AUDUBON JR/SR HIGH SCHOOL,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
505,132388,fall,,,N,D+,COND,HLTH-BS,Y,COND,,Y,f,2.5,Camden,,AUDUBON,ENSC,NJ,2022-05-01,Health Science,18,,7,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-05,AUDUBON JR/SR HIGH SCHOOL,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
506,132388,fall,,,N,W,COND,HLTH-BS,Y,COND,,Y,f,2.5,Camden,,AUDUBON,ENSC,NJ,2022-05-01,Health Science,18,,7,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-05,AUDUBON JR/SR HIGH SCHOOL,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
507,132388,fall,,,N,X,COND,HLTH-BS,Y,COND,,Y,f,2.5,Camden,,AUDUBON,ENSC,NJ,2022-05-01,Health Science,18,,7,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-05,AUDUBON JR/SR HIGH SCHOOL,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
508,132386,fall,,,N,D,COND,EXSC-BS,,COND,,Y,m,0.33,Atlantic,,PLEASANTVILLE,EXSC,NJ,2022-05-01,Exercise Science,18,,1,NJ,I will submit SAT or ACT scores,UGWPN,SP,,F,ft,,2022-04-05,PLEASANTVILLE HS,0,IE,,,,Hispanic or Latino,
509,132386,fall,,,N,F,COND,EXSC-BS,,COND,,Y,m,0.33,Atlantic,,PLEASANTVILLE,EXSC,NJ,2022-05-01,Exercise Science,18,,1,NJ,I will submit SAT or ACT scores,UGWPN,SP,,F,ft,,2022-04-05,PLEASANTVILLE HS,0,IE,,,,Hispanic or Latino,
510,132386,fall,,,N,F,COND,EXSC-BS,,COND,,Y,m,0.33,Atlantic,,PLEASANTVILLE,EXSC,NJ,2022-05-01,Exercise Science,18,,1,NJ,I will submit SAT or ACT scores,UGWPN,SP,,F,ft,,2022-04-05,PLEASANTVILLE HS,0,IE,,,,Hispanic or Latino,
511,132386,fall,,,N,W,COND,EXSC-BS,,COND,,Y,m,0.33,Atlantic,,PLEASANTVILLE,EXSC,NJ,2022-05-01,Exercise Science,18,,1,NJ,I will submit SAT or ACT scores,UGWPN,SP,,F,ft,,2022-04-05,PLEASANTVILLE HS,0,IE,,,,Hispanic or Latino,
512,132381,fall,,,N,C,COND,CSCI,,COND,,Y,m,1.57,Ocean,,MANAHAWKIN,CSCI,NJ,2022-04-11,Computer Science,18,,29,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-04,SOUTHERN REGIONAL HIGH SCHOOL,0,IE,,,,Caucasian or White,
513,132381,fall,,,N,B-,COND,CSCI,,COND,,Y,m,1.57,Ocean,,MANAHAWKIN,CSCI,NJ,2022-04-11,Computer Science,18,,29,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-04,SOUTHERN REGIONAL HIGH SCHOOL,0,IE,,,,Caucasian or White,
514,132381,fall,,,N,F,COND,CSCI,,COND,,Y,m,1.57,Ocean,,MANAHAWKIN,CSCI,NJ,2022-04-11,Computer Science,18,,29,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-04,SOUTHERN REGIONAL HIGH SCHOOL,0,IE,,,,Caucasian or White,
515,132381,fall,,,N,X,COND,CSCI,,COND,,Y,m,1.57,Ocean,,MANAHAWKIN,CSCI,NJ,2022-04-11,Computer Science,18,,29,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-04,SOUTHERN REGIONAL HIGH SCHOOL,0,IE,,,,Caucasian or White,
516,132359,fall,450.0,,N,C,COND,BIOL-BS,,COND,,Y,m,1.77,Atlantic,,MAYS LANDING,BIOL,NJ,2022-05-09,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-08,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Asian,FGNY: High School diploma or GED
517,132359,fall,450.0,,N,D,COND,BIOL-BS,,COND,,Y,m,1.77,Atlantic,,MAYS LANDING,BIOL,NJ,2022-05-09,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-08,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Asian,FGNY: High School diploma or GED
518,132359,fall,450.0,,N,W,COND,BIOL-BS,,COND,,Y,m,1.77,Atlantic,,MAYS LANDING,BIOL,NJ,2022-05-09,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-08,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Asian,FGNY: High School diploma or GED
519,132359,fall,450.0,,N,C+,COND,BIOL-BS,,COND,,Y,m,1.77,Atlantic,,MAYS LANDING,BIOL,NJ,2022-05-09,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-08,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Asian,FGNY: High School diploma or GED
520,132359,fall,450.0,,N,X,COND,BIOL-BS,,COND,,Y,m,1.77,Atlantic,,MAYS LANDING,BIOL,NJ,2022-05-09,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-08,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Asian,FGNY: High School diploma or GED
521,132358,fall,,,N,D,COND,BIOL-BS,Y,COND,,Y,m,1.1,Cumberland,,MILLVILLE,BIOL,NJ,2022-07-28,Biology,18,,11,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-07-19,MILLVILLE SENIOR HIGH,0,IE,,,,Hispanic or Latino,FGNY: High School diploma or GED
522,132358,fall,,,N,D,COND,BIOL-BS,Y,COND,,Y,m,1.1,Cumberland,,MILLVILLE,BIOL,NJ,2022-07-28,Biology,18,,11,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-07-19,MILLVILLE SENIOR HIGH,0,IE,,,,Hispanic or Latino,FGNY: High School diploma or GED
523,132358,fall,,,N,D+,COND,BIOL-BS,Y,COND,,Y,m,1.1,Cumberland,,MILLVILLE,BIOL,NJ,2022-07-28,Biology,18,,11,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-07-19,MILLVILLE SENIOR HIGH,0,IE,,,,Hispanic or Latino,FGNY: High School diploma or GED
524,132358,fall,,,N,W,COND,BIOL-BS,Y,COND,,Y,m,1.1,Cumberland,,MILLVILLE,BIOL,NJ,2022-07-28,Biology,18,,11,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-07-19,MILLVILLE SENIOR HIGH,0,IE,,,,Hispanic or Latino,FGNY: High School diploma or GED
525,132358,fall,,,N,X,COND,BIOL-BS,Y,COND,,Y,m,1.1,Cumberland,,MILLVILLE,BIOL,NJ,2022-07-28,Biology,18,,11,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-07-19,MILLVILLE SENIOR HIGH,0,IE,,,,Hispanic or Latino,FGNY: High School diploma or GED
526,132345,fall,,,N,B,COND,HLTH-BS,,COND,,Y,f,3.0,Atlantic,,MAYS LANDING,HLSC,NJ,2022-04-29,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2022-03-28,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Caucasian or White,FGNY: High School diploma or GED
527,132345,fall,,,N,A,COND,HLTH-BS,,COND,,Y,f,3.0,Atlantic,,MAYS LANDING,HLSC,NJ,2022-04-29,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2022-03-28,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Caucasian or White,FGNY: High School diploma or GED
528,132345,fall,,,N,C,COND,HLTH-BS,,COND,,Y,f,3.0,Atlantic,,MAYS LANDING,HLSC,NJ,2022-04-29,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2022-03-28,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Caucasian or White,FGNY: High School diploma or GED
529,132345,fall,,,N,B,COND,HLTH-BS,,COND,,Y,f,3.0,Atlantic,,MAYS LANDING,HLSC,NJ,2022-04-29,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2022-03-28,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Caucasian or White,FGNY: High School diploma or GED
530,132345,fall,,,N,X,COND,HLTH-BS,,COND,,Y,f,3.0,Atlantic,,MAYS LANDING,HLSC,NJ,2022-04-29,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2022-03-28,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Caucasian or White,FGNY: High School diploma or GED
531,132337,fall,,,Y,F,COND,HLTH-BS,,COND,,Y,f,2.0,Ocean,,TOMS RIVER,HLSC,NJ,2022-04-20,Health Science,18,,29,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-03-25,PERFORMING ARTS ACAD,0,IE,,,,Hispanic or Latino,FGNY: Some college
532,132337,fall,,,Y,B,COND,HLTH-BS,,COND,,Y,f,2.0,Ocean,,TOMS RIVER,HLSC,NJ,2022-04-20,Health Science,18,,29,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-03-25,PERFORMING ARTS ACAD,0,IE,,,,Hispanic or Latino,FGNY: Some college
533,132337,fall,,,Y,W,COND,HLTH-BS,,COND,,Y,f,2.0,Ocean,,TOMS RIVER,HLSC,NJ,2022-04-20,Health Science,18,,29,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-03-25,PERFORMING ARTS ACAD,0,IE,,,,Hispanic or Latino,FGNY: Some college
534,132337,fall,,,Y,B,COND,HLTH-BS,,COND,,Y,f,2.0,Ocean,,TOMS RIVER,HLSC,NJ,2022-04-20,Health Science,18,,29,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-03-25,PERFORMING ARTS ACAD,0,IE,,,,Hispanic or Latino,FGNY: Some college
535,132333,fall,470.0,,N,A-,COND,HLTH-BS,Y,COND,,Y,f,3.35,Ocean,,LANOKA HARBOR,HLSC,NJ,2022-04-28,Health Science,18,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-03-29,LACEY TOWNSHIP HIGH SCHOOL,920,IE,450.0,,,Caucasian or White,
536,132333,fall,470.0,,N,A-,COND,HLTH-BS,Y,COND,,Y,f,3.35,Ocean,,LANOKA HARBOR,HLSC,NJ,2022-04-28,Health Science,18,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-03-29,LACEY TOWNSHIP HIGH SCHOOL,920,IE,450.0,,,Caucasian or White,
537,132333,fall,470.0,,N,A,COND,HLTH-BS,Y,COND,,Y,f,3.35,Ocean,,LANOKA HARBOR,HLSC,NJ,2022-04-28,Health Science,18,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-03-29,LACEY TOWNSHIP HIGH SCHOOL,920,IE,450.0,,,Caucasian or White,
538,132333,fall,470.0,,N,C,COND,HLTH-BS,Y,COND,,Y,f,3.35,Ocean,,LANOKA HARBOR,HLSC,NJ,2022-04-28,Health Science,18,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-03-29,LACEY TOWNSHIP HIGH SCHOOL,920,IE,450.0,,,Caucasian or White,
539,132332,fall,,,N,A,COND,SUST-BA,Y,COND,,Y,m,3.85,Camden,,RUNNEMEDE,SSTB,NJ,2022-06-01,Sustainability,18,,7,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-03-24,TRITON REGIONAL HIGH SCHOOL,0,IE,,,,Caucasian or White,
